1.177039 0.835034
1.185507 0.832013
1.193975 0.828723
1.202442 0.825159
1.210910 0.821321
1.219378 0.817204
1.227846 0.812809
1.236314 0.808132
1.244782 0.803171
1.253250 0.797925
1.261718 0.792393
1.270186 0.786573
1.278654 0.780464
1.287122 0.774064
1.295589 0.767373
1.304057 0.760390
1.312525 0.753114
1.320993 0.745546
1.329461 0.737684
1.337929 0.729530
1.346397 0.721083
1.354865 0.712343
1.363333 0.703312
1.371801 0.693990
1.380268 0.684378
1.388736 0.674478
1.397204 0.664291
1.405672 0.653820
1.414140 0.643065
1.422608 0.632030
1.431076 0.620717
1.439544 0.609129
1.448012 0.597268
1.456480 0.585140
1.464948 0.572746
1.473415 0.560091
1.481883 0.547180
1.490351 0.534016
1.498819 0.520605
1.507287 0.506952
1.515755 0.493061
1.524223 0.478939
1.532691 0.464593
1.541159 0.450027
1.549627 0.435248
1.558094 0.420265
1.566562 0.405083
1.575030 0.389710
1.583498 0.374155
1.591966 0.358425
1.600434 0.342529
1.608902 0.326475
1.617370 0.310272
1.625838 0.293931
1.634306 0.277460
1.642774 0.260870
1.651241 0.244171
1.659709 0.227373
1.668177 0.210487
1.676645 0.193525
1.685113 0.176497
1.693581 0.159416
1.702049 0.142293
1.710517 0.125141
1.718985 0.107972
1.727453 0.090798
1.735920 0.073634
1.744388 0.056491
1.752856 0.039383
1.761324 0.022324
1.769792 0.005327
1.778260 -0.011593
1.786728 -0.028422
1.795196 -0.045146
1.803664 -0.061751
1.812132 -0.078222
1.820600 -0.094545
1.829067 -0.110704
1.837535 -0.126685
1.846003 -0.142473
1.854471 -0.158052
1.862939 -0.173408
1.871407 -0.188526
1.879875 -0.203391
1.888343 -0.217987
1.896811 -0.232299
1.905279 -0.246314
1.913746 -0.260015
1.922214 -0.273388
1.930682 -0.286419
1.939150 -0.299093
1.947618 -0.311395
1.956086 -0.323311
1.964554 -0.334829
1.973022 -0.345933
1.981490 -0.356610
1.989958 -0.366848
1.998426 -0.376633
2.006893 -0.385953
2.015361 -0.394795
2.023829 -0.403149
2.032297 -0.411002
2.040765 -0.418344
2.049233 -0.425164
2.057701 -0.431452
2.066169 -0.437198
2.074637 -0.442395
2.083105 -0.447032
2.091572 -0.451103
2.100040 -0.454600
2.108508 -0.457516
2.116976 -0.459846
2.125444 -0.461584
2.133912 -0.462726
2.142380 -0.463267
2.150848 -0.463205
2.159316 -0.462537
2.167784 -0.461261
2.176252 -0.459377
2.184719 -0.456884
2.193187 -0.453784
2.201655 -0.450077
2.210123 -0.445767
2.218591 -0.440857
2.227059 -0.435351
2.235527 -0.429254
2.243995 -0.422572
2.252463 -0.415312
2.260931 -0.407482
2.269398 -0.399090
2.277866 -0.390147
2.286334 -0.380664
2.294802 -0.370651
2.303270 -0.360121
2.311738 -0.349088
2.320206 -0.337565
2.328674 -0.325569
2.337142 -0.313116
2.345610 -0.300222
2.354078 -0.286906
2.362545 -0.273186
2.371013 -0.259082
2.379481 -0.244615
2.387949 -0.229805
2.396417 -0.214676
2.404885 -0.199250
2.413353 -0.183551
2.421821 -0.167604
2.430289 -0.151432
2.438757 -0.135063
2.447224 -0.118521
2.455692 -0.101836
2.464160 -0.085033
2.472628 -0.068141
2.481096 -0.051189
2.489564 -0.034204
2.498032 -0.017217
2.506500 -0.000257
2.514968 0.016646
2.523436 0.033463
2.531904 0.050162
2.540371 0.066715
2.548839 0.083089
2.557307 0.099256
2.565775 0.115184
2.574243 0.130844
2.582711 0.146206
2.591179 0.161239
2.599647 0.175916
2.608115 0.190206
2.616583 0.204081
2.625050 0.217514
2.633518 0.230476
2.641986 0.242942
2.650454 0.254884
2.658922 0.266278
2.667390 0.277100
2.675858 0.287326
2.684326 0.296933
2.692794 0.305900
2.701262 0.314207
2.709730 0.321835
2.718197 0.328765
2.726665 0.334982
2.735133 0.340469
2.743601 0.345213
2.752069 0.349202
2.760537 0.352425
2.769005 0.354872
2.777473 0.356536
2.785941 0.357410
2.794409 0.357491
2.802876 0.356776
2.811344 0.355263
2.819812 0.352954
2.828280 0.349852
2.836748 0.345961
2.845216 0.341287
2.853684 0.335839
2.862152 0.329627
2.870620 0.322663
2.879088 0.314961
2.887556 0.306537
2.896023 0.297408
2.904491 0.287595
2.912959 0.277117
2.921427 0.265999
2.929895 0.254266
2.938363 0.241943
2.946831 0.229060
2.955299 0.215646
2.963767 0.201733
2.972235 0.187354
2.980702 0.172543
2.989170 0.157337
2.997638 0.141773
3.006106 0.125888
3.014574 0.109724
3.023042 0.093321
3.031510 0.076720
3.039978 0.059964
3.048446 0.043096
3.056914 0.026161
3.065382 0.009203
3.073849 -0.007733
3.082317 -0.024601
3.090785 -0.041357
3.099253 -0.057953
3.107721 -0.074346
3.116189 -0.090488
3.124657 -0.106336
3.133125 -0.121844
3.141593 -0.136969
3.150061 -0.151667
3.158528 -0.165896
3.166996 -0.179613
3.175464 -0.192780
3.183932 -0.205356
3.192400 -0.217303
3.200868 -0.228587
3.209336 -0.239171
3.217804 -0.249024
3.226272 -0.258114
3.234740 -0.266413
3.243208 -0.273894
3.251675 -0.280531
3.260143 -0.286305
3.268611 -0.291193
3.277079 -0.295180
3.285547 -0.298251
3.294015 -0.300393
3.302483 -0.301599
3.310951 -0.301862
3.319419 -0.301178
3.327887 -0.299548
3.336354 -0.296973
3.344822 -0.293461
3.353290 -0.289019
3.361758 -0.283659
3.370226 -0.277397
3.378694 -0.270249
3.387162 -0.262238
3.395630 -0.253387
3.404098 -0.243722
3.412566 -0.233275
3.421034 -0.222077
3.429501 -0.210163
3.437969 -0.197572
3.446437 -0.184345
3.454905 -0.170524
3.463373 -0.156156
3.471841 -0.141286
3.480309 -0.125967
3.488777 -0.110248
3.497245 -0.094184
3.505713 -0.077829
3.514180 -0.061240
3.522648 -0.044475
3.531116 -0.027593
3.539584 -0.010653
3.548052 0.006285
3.556520 0.023160
3.564988 0.039911
3.573456 0.056478
3.581924 0.072798
3.590392 0.088813
3.598860 0.104463
3.607327 0.119689
3.615795 0.134434
3.624263 0.148642
3.632731 0.162258
3.641199 0.175230
3.649667 0.187508
3.658135 0.199042
3.666603 0.209788
3.675071 0.219703
3.683539 0.228746
3.692006 0.236881
3.700474 0.244074
3.708942 0.250294
3.717410 0.255515
3.725878 0.259714
3.734346 0.262873
3.742814 0.264975
3.751282 0.266012
3.759750 0.265975
3.768218 0.264863
3.776686 0.262677
3.785153 0.259425
3.793621 0.255117
3.802089 0.249768
3.810557 0.243398
3.819025 0.236031
3.827493 0.227696
3.835961 0.218425
3.844429 0.208255
3.852897 0.197227
3.861365 0.185385
3.869832 0.172779
3.878300 0.159460
3.886768 0.145484
3.895236 0.130910
3.903704 0.115799
3.912172 0.100216
3.920640 0.084228
3.929108 0.067904
3.937576 0.051316
3.946044 0.034535
3.954512 0.017637
3.962979 0.000696
3.971447 -0.016212
3.979915 -0.033011
3.988383 -0.049624
3.996851 -0.065977
4.005319 -0.081993
4.013787 -0.097599
4.022255 -0.112721
4.030723 -0.127291
4.039191 -0.141238
4.047658 -0.154496
4.056126 -0.167002
4.064594 -0.178696
4.073062 -0.189521
4.081530 -0.199423
4.089998 -0.208355
4.098466 -0.216270
4.106934 -0.223130
4.115402 -0.228898
4.123870 -0.233546
4.132338 -0.237047
4.140805 -0.239382
4.149273 -0.240539
4.157741 -0.240507
4.166209 -0.239286
4.174677 -0.236879
4.183145 -0.233296
4.191613 -0.228551
4.200081 -0.222667
4.208549 -0.215671
4.217017 -0.207595
4.225484 -0.198479
4.233952 -0.188367
4.242420 -0.177309
4.250888 -0.165360
4.259356 -0.152580
4.267824 -0.139032
4.276292 -0.124787
4.284760 -0.109917
4.293228 -0.094499
4.301696 -0.078613
4.310164 -0.062342
4.318631 -0.045771
4.327099 -0.028989
4.335567 -0.012083
4.344035 0.004853
4.352503 0.021731
4.360971 0.038458
4.369439 0.054943
4.377907 0.071096
4.386375 0.086828
4.394843 0.102051
4.403310 0.116681
4.411778 0.130635
4.420246 0.143834
4.428714 0.156204
4.437182 0.167673
4.445650 0.178175
4.454118 0.187649
4.462586 0.196040
4.471054 0.203297
4.479522 0.209377
4.487990 0.214244
4.496457 0.217865
4.504925 0.220220
4.513393 0.221290
4.521861 0.221068
4.530329 0.219553
4.538797 0.216750
4.547265 0.212675
4.555733 0.207348
4.564201 0.200800
4.572669 0.193066
4.581136 0.184192
4.589604 0.174227
4.598072 0.163229
4.606540 0.151265
4.615008 0.138403
4.623476 0.124721
4.631944 0.110302
4.640412 0.095231
4.648880 0.079600
4.657348 0.063506
4.665816 0.047047
4.674283 0.030324
4.682751 0.013442
4.691219 -0.003493
4.699687 -0.020377
4.708155 -0.037100
4.716623 -0.053559
4.725091 -0.069646
4.733559 -0.085260
4.742027 -0.100299
4.750495 -0.114665
4.758962 -0.128265
4.767430 -0.141009
4.775898 -0.152813
4.784366 -0.163598
4.792834 -0.173292
4.801302 -0.181829
4.809770 -0.189151
4.818238 -0.195208
4.826706 -0.199956
4.835174 -0.203363
4.843642 -0.205402
4.852109 -0.206059
4.860577 -0.205325
4.869045 -0.203204
4.877513 -0.199708
4.885981 -0.194857
4.894449 -0.188683
4.902917 -0.181226
4.911385 -0.172535
4.919853 -0.162667
4.928321 -0.151689
4.936788 -0.139675
4.945256 -0.126707
4.953724 -0.112874
4.962192 -0.098272
4.970660 -0.083002
4.979128 -0.067171
4.987596 -0.050890
4.996064 -0.034275
5.004532 -0.017443
5.013000 -0.000514
5.021468 0.016390
5.029935 0.033147
5.038403 0.049636
5.046871 0.065736
5.055339 0.081329
5.063807 0.096302
5.072275 0.110542
5.080743 0.123945
5.089211 0.136409
5.097679 0.147840
5.106147 0.158153
5.114614 0.167268
5.123082 0.175115
5.131550 0.181634
5.140018 0.186772
5.148486 0.190489
5.156954 0.192754
5.165422 0.193548
5.173890 0.192862
5.182358 0.190700
5.190826 0.187074
5.199294 0.182011
5.207761 0.175548
5.216229 0.167732
5.224697 0.158622
5.233165 0.148287
5.241633 0.136806
5.250101 0.124268
5.258569 0.110770
5.267037 0.096416
5.275505 0.081319
5.283973 0.065599
5.292440 0.049379
5.300908 0.032790
5.309376 0.015963
5.317844 -0.000965
5.326312 -0.017859
5.334780 -0.034581
5.343248 -0.050994
5.351716 -0.066965
5.360184 -0.082361
5.368652 -0.097055
5.377120 -0.110925
5.385587 -0.123855
5.394055 -0.135736
5.402523 -0.146468
5.410991 -0.155958
5.419459 -0.164127
5.427927 -0.170902
5.436395 -0.176226
5.444863 -0.180049
5.453331 -0.182339
5.461799 -0.183072
5.470266 -0.182241
5.478734 -0.179849
5.487202 -0.175916
5.495670 -0.170472
5.504138 -0.163562
5.512606 -0.155245
5.521074 -0.145589
5.529542 -0.134678
5.538010 -0.122604
5.546478 -0.109472
5.554946 -0.095396
5.563413 -0.080499
5.571881 -0.064911
5.580349 -0.048770
5.588817 -0.032218
5.597285 -0.015404
5.605753 0.001523
5.614221 0.018411
5.622689 0.035107
5.631157 0.051460
5.639625 0.067322
5.648092 0.082546
5.656560 0.096994
5.665028 0.110531
5.673496 0.123032
5.681964 0.134381
5.690432 0.144471
5.698900 0.153206
5.707368 0.160503
5.715836 0.166293
5.724304 0.170519
5.732771 0.173138
5.741239 0.174124
5.749707 0.173466
5.758175 0.171167
5.766643 0.167246
5.775111 0.161739
5.783579 0.154695
5.792047 0.146180
5.800515 0.136273
5.808983 0.125068
5.817451 0.112671
5.825918 0.099200
5.834386 0.084785
5.842854 0.069565
5.851322 0.053687
5.859790 0.037305
5.868258 0.020581
5.876726 0.003677
5.885194 -0.013238
5.893662 -0.029997
5.902130 -0.046434
5.910597 -0.062385
5.919065 -0.077688
5.927533 -0.092190
5.936001 -0.105744
5.944469 -0.118212
5.952937 -0.129466
5.961405 -0.139390
5.969873 -0.147882
5.978341 -0.154852
5.986809 -0.160228
5.995277 -0.163953
6.003744 -0.165984
6.012212 -0.166300
6.020680 -0.164894
6.029148 -0.161779
6.037616 -0.156985
6.046084 -0.150558
6.054552 -0.142565
6.063020 -0.133087
6.071488 -0.122222
6.079956 -0.110081
6.088423 -0.096793
6.096891 -0.082495
6.105359 -0.067340
6.113827 -0.051487
6.122295 -0.035105
6.130763 -0.018369
6.139231 -0.001459
6.147699 0.015444
6.156167 0.032156
6.164635 0.048497
6.173103 0.064287
6.181570 0.079354
6.190038 0.093532
6.198506 0.106665
6.206974 0.118606
6.215442 0.129223
6.223910 0.138396
6.232378 0.146021
6.240846 0.152012
6.249314 0.156300
6.257782 0.158834
6.266249 0.159584
6.274717 0.158539
6.283185 0.155708
